14:56:46 | _simple_eval_move | Considering move: e2e4 | Resulting eval: 2.800 | FEN: rnbqkbnr/ppppp1pp/8/5p2/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 2
14:56:46 | _simple_eval_move | Considering move: d2d4 | Resulting eval: 2.800 | FEN: rnbqkbnr/ppppp1pp/8/5p2/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2
14:56:46 | _simple_eval_move | Considering move: c2c4 | Resulting eval: 3.100 | FEN: rnbqkbnr/ppppp1pp/8/5p2/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 2
14:56:46 | _simple_eval_move | Considering move: b2b4 | Resulting eval: 3.350 | FEN: rnbqkbnr/ppppp1pp/8/5p2/1P6/5N2/P1PPPPPP/RNBQKB1R b KQkq - 0 2
14:56:46 | _simple_eval_move | Considering move: a2a4 | Resulting eval: 3.050 | FEN: rnbqkbnr/ppppp1pp/8/5p2/P7/5N2/1PPPPPPP/RNBQKB1R b KQkq - 0 2
14:56:46 | _simple_eval_move | Selected move: b1c3 (Evaluation: 5.100)
14:56:47 | _simple_eval_move | == SIMPLE EVALUATION (Player: Black) ==
14:56:47 | _simple_eval_move | Considering move: g8h6 | Resulting eval: -4.800 | FEN: rnbqkb1r/ppppp1pp/7n/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 2 3
14:56:47 | _simple_eval_move | Considering move: g8f6 | Resulting eval: -3.600 | FEN: rnbqkb1r/ppppp1pp/5n2/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 2 3
14:56:47 | _simple_eval_move | Considering move: e8f7 | Resulting eval: -7.400 | FEN: rnbq1bnr/pppppkpp/8/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQ - 2 3
14:56:47 | _simple_eval_move | Considering move: b8c6 | Resulting eval: -3.600 | FEN: r1bqkbnr/ppppp1pp/2n5/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 2 3
14:56:47 | _simple_eval_move | Considering move: b8a6 | Resulting eval: -4.800 | FEN: r1bqkbnr/ppppp1pp/n7/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 2 3
14:56:47 | _simple_eval_move | Considering move: h7h6 | Resulting eval: -5.600 | FEN: rnbqkbnr/ppppp1p1/7p/5p2/8/2N2N2/PPPPPPPP/R1BQKB1R w KQkq - 0 3
